,Make,Model,Sale Price,Resell Price,Top Speed,0-60 Time,Country,City,Color,Buyer Gender,Buyer Age
8076,Chevrolet,Silverado 2500,64945.17,15049.51,230.2,3.1,Indonesia,Numeto,Fuscia,Male,73
8077,Jeep,Grand Cherokee,68542.87,14919.71,169.3,13.4,Azerbaijan,Hövsan,Aquamarine,Male,33
8078,Lincoln,MKZ,64955.37,48889.12,137.4,7.8,Indonesia,Bantu,Khaki,Male,55
8079,Subaru,Legacy,36759.4,11338.54,183.5,5.6,Japan,Hobaramachi,Orange,Female,65
8080,Chevrolet,Express 1500,31633.38,23825.53,210.0,8.8,Russia,Korenëvo,Aquamarine,Female,44
8081,Mitsubishi,Galant,95754.44,37682.34,166.8,11.7,Hungary,Miskolc,Crimson,Female,49
8082,Chevrolet,Sportvan G20,92592.3,24501.78,170.7,14.3,France,Bondoufle,Purple,Female,66
8083,Chevrolet,Avalanche,52729.74,45098.92,195.8,7.4,Thailand,Nong Ruea,Teal,Female,58
8084,Lexus,LS,17157.01,43934.76,208.5,14.9,Bahamas,George Town,Pink,Female,62
8085,Dodge,Ram Wagon B150,28356.28,14114.87,249.3,10.2,China,Weiyuan,Teal,Female,65
8086,GMC,Sierra 3500,50153.5,16986.45,186.7,13.1,Russia,Krapivna,Blue,Female,35
8087,Chevrolet,Avalanche,86790.89,13637.37,171.0,2.8,Morocco,Aknoul,Teal,Male,74
8088,Bentley,Arnage,73348.94,46986.45,128.4,8.8,Iran,Dīvāndarreh,Yellow,Female,42
8089,Chevrolet,Express 2500,72379.45,42756.35,143.9,7.6,Nauru,Anibare,Aquamarine,Male,32
8090,Mitsubishi,Lancer Evolution,11614.97,10010.07,195.1,9.3,Indonesia,Pasirpengarayan,Goldenrod,Female,32
8091,Nissan,Quest,62094.12,12345.39,152.2,7.5,Brazil,Ibaiti,Puce,Female,69
8092,Hyundai,Accent,79370.52,2660.52,223.9,9.6,Mongolia,Jargalant,Turquoise,Female,60
8093,Dodge,Ram 1500,88074.95,23232.85,192.5,9.1,Peru,Cotaparaco,Crimson,Male,53
8094,Mazda,Miata MX-5,74315.22,11361.78,159.6,5.4,Ukraine,Fastiv,Blue,Male,41
8095,Plymouth,Grand Voyager,78196.4,13165.0,220.7,13.0,Colombia,Gachalá,Yellow,Female,57
8096,Audi,TT,80516.08,9125.23,139.2,9.6,Libya,Ghāt,Indigo,Male,20
8097,Volkswagen,Eos,41422.85,24481.73,143.7,8.0,Jordan,Qīr Moāv,Blue,Female,62
8098,Honda,Civic Si,49607.75,40008.31,172.1,14.7,Mexico,Miguel Hidalgo,Green,Male,56
8099,Mercury,Topaz,76982.01,38118.41,129.0,12.4,China,Ganzhou,Teal,Female,54
8100,Ford,GT,90594.78,12628.69,236.3,13.7,Finland,Masku,Purple,Male,69
8101,Dodge,Caravan,89238.31,14636.42,186.8,4.8,Portugal,Charneca,Yellow,Female,23
8102,Volkswagen,Jetta,85338.64,49023.26,245.9,3.1,Sweden,Karlskrona,Green,Male,68
8103,Acura,TSX,74973.04,25735.88,182.6,8.7,Afghanistan,Shahrak,Crimson,Female,72
8104,Mazda,RX-8,81118.0,8517.31,229.5,9.7,Russia,Solnechnogorsk,Blue,Female,50
8105,Dodge,Grand Caravan,45372.08,6506.31,171.8,10.7,Morocco,Tadrart,Purple,Male,53
8106,Nissan,300ZX,10124.35,21641.1,140.6,11.6,Ukraine,Mykolayiv,Red,Male,54
8107,Volvo,C70,16961.76,11074.37,195.7,10.9,Turkmenistan,Daşoguz,Pink,Male,60
8108,Mitsubishi,Galant,72648.35,36275.72,146.6,11.7,Ukraine,Oster,Khaki,Female,68
8109,Hyundai,Genesis,96143.0,7128.72,212.3,8.1,Indonesia,Peuteuy,Green,Female,25
8110,Mercury,Cougar,10225.23,29160.14,130.8,14.7,Japan,Urayasu,Fuscia,Female,25
8111,Mitsubishi,Diamante,60892.12,2515.26,197.5,12.5,Afghanistan,Muḩammad Āghah Wuluswālī,Yellow,Male,64
8112,Honda,Element,76315.16,7075.64,200.1,14.3,Russia,Kushnarënkovo,Maroon,Female,20
8113,GMC,Savana 2500,64105.73,13383.55,223.4,8.5,Russia,Yelets,Fuscia,Female,32
8114,Mercedes-Benz,C-Class,72335.35,42424.62,207.1,5.7,Sweden,Ljusdal,Violet,Male,66
8115,Ford,E250,72237.74,35398.79,130.9,8.0,China,Kutao,Red,Female,60
8116,Volkswagen,Jetta,59957.61,35814.11,145.1,5.1,Czech Republic,Blatná,Goldenrod,Female,57
8117,Lamborghini,Murciélago,69418.13,49943.62,217.6,7.1,Paraguay,Villa Elisa,Crimson,Female,69
8118,Mitsubishi,Diamante,11606.17,9507.08,194.2,14.0,China,Zhuxi,Maroon,Female,31
8119,Suzuki,SJ,42022.63,23555.22,140.7,9.3,Ukraine,Karolino-Buhaz,Aquamarine,Male,40
8120,Pontiac,Grand Am,78132.51,26959.12,167.4,5.5,Albania,Shijak,Blue,Male,52
8121,Dodge,Grand Caravan,36398.36,26058.97,187.2,3.9,Brazil,Mateus Leme,Fuscia,Male,28
8122,Chevrolet,S10,88672.65,10577.24,179.5,10.5,China,Labao,Green,Male,29
8123,Suzuki,Forenza,21094.34,7441.06,164.7,9.8,Vietnam,Nam Đàn,Teal,Male,31
8124,Chevrolet,TrailBlazer,73046.3,9050.81,150.5,12.8,China,Jiangchuanlu,Orange,Male,73
8125,Chevrolet,Express 2500,15667.9,25832.95,197.8,6.7,France,Strasbourg,Purple,Female,60
8126,Ford,LTD Crown Victoria,61374.45,4680.06,173.8,6.2,Greece,Galatás,Yellow,Female,63
8127,Lincoln,Aviator,97587.97,35899.4,209.3,14.1,Indonesia,Paleran,Yellow,Female,57
8128,Bentley,Continental GTC,93973.34,19642.33,186.2,3.5,France,Chenôve,Pink,Male,61
8129,Isuzu,Hombre Space,67212.63,11412.48,243.7,3.7,Vietnam,Sơn Trà,Puce,Female,34
8130,Ford,Ranger,83160.7,36882.43,165.7,3.5,Russia,Kiritsy,Yellow,Male,73
8131,Buick,Century,89923.98,35691.24,138.4,4.2,China,Qufu,Green,Female,25
8132,Chevrolet,Express 2500,30377.3,5601.53,219.3,12.0,Iceland,Grindavík,Fuscia,Female,29
8133,Buick,Riviera,91637.88,44946.19,243.5,4.5,United States,Philadelphia,Turquoise,Female,27
8134,Audi,S4,40378.84,22148.94,140.5,13.6,China,Suncun,Blue,Female,23
8135,Dodge,Shadow,58022.96,19860.46,123.5,3.4,Portugal,Guifões,Orange,Male,73
8136,Pontiac,Montana SV6,87008.1,37405.87,248.1,7.1,Nigeria,Obollo-Afor,Puce,Male,48
8137,Chevrolet,Avalanche 2500,37140.57,43227.54,248.9,9.8,China,Subrag,Indigo,Male,30
8138,Toyota,Solara,74481.43,16307.23,204.5,11.9,Argentina,El Carril,Violet,Male,54
8139,Subaru,Legacy,84628.4,24802.15,155.0,11.1,China,Gancheng,Puce,Male,24
8140,BMW,7 Series,37336.31,32655.88,159.0,2.7,Iran,Bābol,Crimson,Female,44
8141,Chevrolet,Monza,87753.09,3358.7,202.9,14.3,China,Wanmao,Fuscia,Male,74
8142,Infiniti,G35,55870.06,38091.04,234.6,5.3,Philippines,Margen,Yellow,Female,71
8143,Hyundai,Accent,69769.64,16687.66,170.4,11.8,Australia,Sydney,Pink,Male,48
8144,Alfa Romeo,Spider,15058.29,42930.65,240.1,11.4,Nigeria,Kaura Namoda,Aquamarine,Male,46
8145,Honda,Odyssey,29762.85,41466.54,123.2,14.3,China,Yunmenling,Yellow,Male,23
8146,Mitsubishi,Mirage,47203.26,16253.91,163.8,4.4,Yemen,Ar Rubū‘,Purple,Female,60
8147,Audi,A8,28684.04,7205.38,180.1,9.5,Japan,Ikoma,Puce,Female,60
8148,Chevrolet,Venture,93463.68,6954.45,169.3,8.0,Philippines,Kinamayan,Fuscia,Female,52
8149,Audi,A4,37236.14,4009.84,224.7,11.5,China,Tonggu,Blue,Female,57
8150,Land Rover,Range Rover,50373.43,2800.29,194.3,5.7,Netherlands,Drachten,Violet,Male,48
8151,Chevrolet,Blazer,85528.39,19619.8,147.8,4.9,Mauritania,Rosso,Fuscia,Female,61
8152,Volkswagen,Cabriolet,56047.64,43043.23,223.3,3.9,Czech Republic,Kralupy nad Vltavou,Maroon,Male,49
8153,Mazda,MX-5,36449.47,4711.87,244.5,11.2,North Korea,Hoeryŏng,Red,Female,37
8154,Chevrolet,Camaro,24278.01,13685.39,233.2,10.2,Brazil,Nova Iguaçu,Violet,Female,20
8155,Maserati,GranTurismo,12117.53,19767.07,162.3,13.6,Malta,Floriana,Yellow,Female,26
8156,Nissan,Murano,63261.02,34402.58,147.3,6.9,China,Liuzhi,Orange,Male,59
8157,Subaru,SVX,45720.45,32950.73,214.2,2.7,China,Lucun,Crimson,Male,27
8158,Mercedes-Benz,S-Class,62514.75,43135.86,212.3,13.6,Zimbabwe,Shamva,Puce,Male,32
8159,Acura,Integra,20532.2,41443.97,142.3,11.2,China,Qingquan,Orange,Female,23
8160,Chevrolet,G-Series G20,52232.35,10593.88,192.3,12.4,Cameroon,Foumbot,Goldenrod,Female,23
8161,Mazda,B-Series Plus,44715.12,39149.03,229.2,4.0,China,Burgastai,Blue,Male,37
8162,Mazda,626,92516.0,3792.24,179.5,10.8,Poland,Gierłoż,Blue,Female,45
8163,Volkswagen,Eurovan,62777.07,22278.03,148.5,12.5,Philippines,Pontian,Mauv,Male,65
8164,Porsche,Cayenne,63500.74,18666.35,220.6,14.7,Czech Republic,Havlíčkův Brod,Khaki,Male,34
8165,GMC,Savana 3500,14139.98,10511.28,248.6,9.5,China,Banyue,Green,Male,64
8166,Pontiac,Trans Sport,72241.83,27287.99,126.5,7.3,Afghanistan,Sar-e Pul,Maroon,Male,39
8167,GMC,Sierra 3500,48100.62,44527.63,232.2,4.1,Russia,Sukhobuzimskoye,Pink,Male,61
8168,Jeep,Patriot,14096.3,45650.61,231.0,3.2,Indonesia,Krikil,Turquoise,Female,36
8169,Scion,xB,46215.93,30504.23,242.5,14.6,Germany,Nürnberg,Teal,Female,75
8170,Cadillac,STS-V,65637.73,30015.78,141.3,4.1,Portugal,Silvares,Puce,Male,61
8171,Nissan,Quest,85063.4,41372.97,210.2,6.3,Indonesia,Demuk,Khaki,Female,52
8172,Suzuki,Vitara,39148.79,38494.25,211.4,9.3,Niger,Madaoua,Pink,Male,31
8173,Chevrolet,Tahoe,75409.46,2412.6,165.7,10.1,Poland,Regulice,Green,Female,51
8174,Chevrolet,Silverado 1500,16045.99,9346.08,219.1,5.4,China,Yulong,Blue,Male,37
8175,Subaru,Leone,24914.04,49832.39,215.1,9.5,Liechtenstein,Schellenberg,Mauv,Male,70
8176,Audi,4000CS Quattro,30116.42,42896.85,196.6,9.3,Brazil,Venâncio Aires,Teal,Female,24
8177,Ford,Crown Victoria,40994.86,37969.31,171.0,4.0,Indonesia,Gaplek,Turquoise,Male,66
8178,Chevrolet,1500,65401.53,30722.2,161.0,12.5,China,Wuqiao,Blue,Male,53
8179,GMC,Terrain,57516.3,17964.3,215.9,3.8,Japan,Anan,Blue,Male,37
8180,Mitsubishi,Diamante,95990.0,36206.15,181.3,13.4,Brazil,Nova Era,Teal,Female,46
8181,GMC,Sonoma Club Coupe,41998.83,21729.47,146.8,2.6,Germany,Hamburg,Goldenrod,Male,63
8182,Dodge,Caravan,91709.19,36395.1,160.5,13.3,Argentina,El Quebrachal,Indigo,Male,23
8183,Ford,Bronco II,59068.29,49936.68,122.1,5.1,Russia,Yanaul,Crimson,Female,50
8184,Dodge,Caravan,49817.06,10216.34,224.4,2.0,Portugal,Colmeal,Yellow,Male,27
8185,Subaru,SVX,64803.97,31157.03,236.6,11.5,Mexico,San Isidro,Blue,Male,33
8186,Jeep,Liberty,80881.22,17073.18,125.2,7.4,Japan,Ōtawara,Puce,Female,45
8187,Mazda,B-Series Plus,70511.62,34916.75,215.2,10.8,Russia,Inya,Purple,Female,21
8188,Dodge,Caliber,88470.08,40556.83,146.8,13.3,United States,Madison,Orange,Male,23
8189,Ford,C-MAX Hybrid,71906.25,37736.52,200.8,12.7,Japan,Tatebayashi,Yellow,Male,71
8190,Ford,F-Series,97338.58,35251.76,248.0,5.8,Japan,Sukagawa,Pink,Male,53
8191,Suzuki,Vitara,94080.57,38769.74,124.8,6.9,China,Wenwuba,Orange,Female,37
8192,Plymouth,Voyager,95347.65,7677.13,185.8,6.6,China,Xinkai,Puce,Female,48
8193,Chevrolet,Silverado 2500,98056.65,27717.0,163.7,13.9,China,Shizong,Pink,Female,34
8194,Dodge,Caravan,98452.47,29188.87,224.7,14.7,Brazil,Lajedo,Mauv,Female,22
8195,Audi,TT,49454.48,45666.19,121.1,9.4,Philippines,Caridad,Violet,Male,34
8196,Ford,Mustang,94540.86,7665.08,156.3,2.7,Poland,Malbork,Khaki,Male,68
8197,BMW,5 Series,37720.4,4248.84,202.9,11.5,Chile,Salamanca,Puce,Female,58
8198,Kia,Sedona,96547.43,14229.47,220.1,10.2,Russia,Nurlat,Yellow,Male,28
8199,Land Rover,Discovery,18115.63,28364.08,162.8,2.4,Czech Republic,Lidečko,Pink,Female,36
8200,Lincoln,MKX,91946.7,9959.97,239.4,5.6,Papua New Guinea,Madang,Blue,Female,26
8201,Lincoln,MKX,24578.13,15720.36,246.7,13.7,Venezuela,Sabana Grande,Orange,Female,47
8202,Land Rover,Range Rover Sport,94705.47,45662.63,227.0,9.6,China,Changtan,Purple,Male,58
8203,Buick,Century,39909.95,15168.53,178.3,14.3,Philippines,Dumlan,Pink,Female,47
8204,Ford,Taurus,32317.11,27941.62,128.9,5.8,Norway,Ålesund,Goldenrod,Female,54
8205,GMC,Yukon XL 2500,17022.99,33181.1,225.1,13.4,Argentina,Villa Ojo de Agua,Crimson,Female,20
8206,Mercury,Grand Marquis,66064.12,27528.79,191.6,4.6,Sweden,Solna,Crimson,Female,36
8207,BMW,6 Series,72134.68,18499.8,191.5,8.3,Russia,Shaami-Yurt,Green,Female,23
8208,Mazda,RX-8,92458.55,40435.5,140.5,6.9,Sweden,Älvsjö,Violet,Female,69
8209,Toyota,TundraMax,12774.4,47939.95,182.6,2.0,China,Dula’er Ewenke Minzu,Mauv,Female,40
8210,BMW,X5 M,12769.18,18314.92,193.4,5.6,Ethiopia,Bichena,Goldenrod,Female,25
8211,Dodge,Caravan,89544.4,40291.03,127.7,10.3,Philippines,Bulu,Crimson,Female,26
8212,Ford,EXP,50673.87,47381.24,211.8,5.5,Ukraine,Bryukhovychi,Violet,Female,36
8213,GMC,Envoy XL,77430.26,45031.68,225.9,11.6,Denmark,Frederiksberg,Blue,Female,58
8214,Pontiac,GTO,12503.54,4354.55,207.3,7.2,China,Basar,Mauv,Male,59
8215,Lincoln,Mark VIII,46238.75,2450.58,171.4,7.9,Nicaragua,El Realejo,Red,Male,33
8216,GMC,Sierra 3500,23810.58,33589.89,223.0,9.5,Cuba,Cruces,Orange,Female,58
8217,Hyundai,Sonata,93939.44,10421.97,240.7,12.5,Serbia,Prokuplje,Turquoise,Male,66
8218,Cadillac,Catera,89872.95,17329.44,221.5,4.6,Indonesia,Calingcing,Green,Male,73
8219,Infiniti,FX,65526.79,12995.68,174.1,13.5,Netherlands,Soest,Fuscia,Female,75
8220,Mercury,Sable,59238.34,12644.02,225.3,10.9,Mauritius,Arsenal,Turquoise,Female,68
8221,Honda,Accord,15198.18,48455.79,137.7,9.1,Morocco,Selouane,Turquoise,Male,33
8222,Suzuki,Reno,90167.37,36943.07,241.8,6.5,China,Huyuan,Red,Male,51
8223,Oldsmobile,88,85858.27,29414.12,133.1,9.5,Philippines,Anao,Goldenrod,Female,24
8224,Dodge,Ram Van 2500,33581.73,9619.6,131.5,13.5,Japan,Ōmamachō-ōmama,Crimson,Female,50
8225,Ford,F250,55929.07,21237.91,157.4,6.9,Colombia,Los Andes,Indigo,Male,55
8226,Ford,Ranger,31467.96,9531.98,131.0,3.4,Philippines,Diamantina,Violet,Male,23
8227,Ford,Mustang,96109.87,19651.85,174.0,11.3,Cuba,Yaguajay,Indigo,Female,49
8228,Acura,ZDX,98983.21,19307.76,170.5,9.9,Russia,Mozhaysk,Teal,Male,72
8229,Toyota,Prius v,26049.95,10632.89,140.6,11.1,Argentina,Las Breñas,Blue,Male,48
8230,Mazda,CX-7,87941.73,25230.56,184.9,2.1,China,Wuqiao,Khaki,Female,28
8231,Eagle,Talon,23547.21,14422.82,167.3,6.2,Indonesia,Bandaragung,Purple,Male,41
8232,Ford,Tempo,43141.8,25065.43,237.7,5.7,Micronesia,Houk,Indigo,Male,71
8233,Chevrolet,Avalanche 1500,52482.9,38628.21,211.8,14.6,Russia,Saskylakh,Khaki,Female,71
8234,Hyundai,Elantra,73543.29,46827.64,180.9,12.7,Ukraine,Feodosiya,Turquoise,Male,34
8235,Pontiac,6000,14661.44,41640.29,124.4,2.0,Canada,Carleton-sur-Mer,Orange,Male,25
8236,Volkswagen,New Beetle,93798.19,21223.9,196.5,12.9,Nigeria,Kende,Violet,Male,55
8237,GMC,Sonoma Club Coupe,26032.43,7454.97,176.5,3.4,United States,Clearwater,Crimson,Male,75
8238,Mitsubishi,Truck,17590.79,45291.47,183.0,13.6,Brazil,Rialma,Khaki,Male,39
8239,Ford,E350,76848.5,2811.82,184.1,7.1,Indonesia,Asahbadung,Green,Female,46
8240,Oldsmobile,Intrigue,89943.6,18360.18,187.3,6.2,China,Fuchang,Fuscia,Male,21
8241,Austin,Mini Cooper,14077.8,18275.53,128.0,11.8,Thailand,Thepharak,Mauv,Male,68
8242,Subaru,Impreza,34343.29,36585.3,198.5,10.5,Indonesia,Riangbao,Pink,Female,47
8243,Infiniti,G,89037.53,33357.14,237.9,9.3,Indonesia,Karangbaru,Indigo,Female,59
8244,Honda,Fit,20617.46,8901.91,204.2,8.7,Palestinian Territory,Burqah,Green,Female,63
8245,Land Rover,Range Rover,57440.66,29895.02,202.3,11.2,Colombia,Acandí,Mauv,Female,31
8246,Toyota,4Runner,85542.66,31398.05,230.2,14.7,Brazil,Iturama,Purple,Female,47
8247,Volkswagen,Eos,40209.4,8270.02,207.2,10.7,France,Nice,Green,Female,69
8248,Mercedes-Benz,CL-Class,24423.35,41248.57,185.6,14.8,China,Huangzhai,Red,Male,71
8249,Land Rover,Discovery Series II,25785.55,33560.66,202.1,5.9,Nigeria,Ekpoma,Orange,Male,75
8250,Ford,E150,29644.95,21890.52,139.1,4.3,Nigeria,Gaya,Red,Female,65
8251,Volvo,S40,76222.27,7236.47,205.0,5.4,Indonesia,Setono,Orange,Female,48
8252,GMC,Yukon,23905.68,48201.11,147.7,12.6,United States,Dallas,Purple,Male,29
8253,Audi,Cabriolet,21828.86,7504.28,246.7,13.8,Indonesia,Pangalangan,Crimson,Male,75
8254,Mercury,Sable,46256.6,48068.35,135.7,3.8,Indonesia,Penggakrajeng,Khaki,Female,33
8255,Hummer,H1,16583.85,15351.28,152.1,9.2,China,Jingzi,Puce,Female,43
8256,Ford,Club Wagon,60385.84,48110.84,248.3,13.8,Kyrgyzstan,Iradan,Crimson,Male,64
8257,Porsche,911,37178.65,26063.03,214.7,4.6,Venezuela,San Diego,Maroon,Female,53
8258,Hyundai,Accent,45747.25,30048.16,215.4,2.4,Indonesia,Sumuran,Turquoise,Female,33
8259,Nissan,Quest,15035.86,44504.71,154.5,3.7,Croatia,Tužno,Yellow,Female,44
8260,Dodge,Durango,75014.75,16588.91,245.7,2.8,Indonesia,Sukoanyar,Mauv,Female,55
8261,Volkswagen,Golf,76499.24,43011.34,122.5,5.4,China,Mingfeng,Fuscia,Female,62
8262,Nissan,240SX,25777.72,9604.61,195.6,3.2,Finland,Suodenniemi,Orange,Male,67
8263,BMW,X5,61530.15,43285.92,200.1,4.9,Denmark,København,Crimson,Male,25
8264,Hyundai,Sonata,15617.12,24292.86,138.0,8.7,Brazil,Sinop,Khaki,Female,67
8265,Toyota,MR2,34447.39,33202.3,205.5,13.6,Ghana,Winneba,Turquoise,Female,31
8266,Mitsubishi,Galant,53462.88,39780.08,144.3,10.7,Haiti,Ennery,Crimson,Female,29
8267,Honda,Accord,66556.99,31870.43,227.1,4.2,Mexico,San Antonio,Pink,Female,38
8268,Audi,S6,63316.21,43100.63,246.7,10.6,Indonesia,Mojokerto,Pink,Male,31
8269,Mercedes-Benz,600SEL,82276.49,9571.94,173.3,4.9,Japan,Tatsunochō-tominaga,Maroon,Male,28
8270,Ford,Thunderbird,65323.88,6161.65,204.7,13.9,Mexico,San Miguel,Pink,Male,50
8271,Suzuki,Equator,41015.79,35557.08,131.6,8.1,Portugal,Estrada,Puce,Male,43
8272,Chevrolet,LUV,22551.96,21325.73,211.3,10.1,Kuwait,Şabāḩ as Sālim,Fuscia,Female,69
8273,MINI,Clubman,64910.6,46163.0,198.6,13.8,Bosnia and Herzegovina,Stupari,Turquoise,Male,55
8274,Hyundai,Elantra,76795.17,23548.0,234.7,13.2,Luxembourg,Mamer,Goldenrod,Female,51
8275,Maybach,62,48149.44,37327.78,205.8,7.5,China,Houjie,Orange,Male,51
8276,Dodge,Ram 3500 Club,32786.35,35992.2,145.7,13.0,Indonesia,Sinarbakti,Aquamarine,Male,31
8277,Ford,Explorer Sport Trac,19998.16,7172.86,220.1,14.1,Sweden,Vimmerby,Green,Female,21
8278,Hyundai,Sonata,60765.93,49721.51,199.0,14.7,South Africa,Mpophomeni,Indigo,Female,55
8279,Oldsmobile,Bravada,66345.37,49336.52,192.8,10.8,Vietnam,Cần Giờ,Turquoise,Female,55
8280,Volkswagen,Jetta III,62599.58,4636.44,233.2,5.9,France,Paris 15,Yellow,Male,64
8281,Mazda,626,74807.2,26562.62,245.7,8.8,Philippines,Matinao,Green,Female,75
8282,Porsche,928,43270.87,18789.3,177.3,2.2,China,Beidu,Violet,Male,41
8283,Jeep,Grand Cherokee,11274.52,33480.62,193.6,4.2,China,Qiaole,Teal,Female,35
8284,Ford,Explorer Sport Trac,87101.13,46860.81,221.3,14.2,Argentina,Capitán Bermúdez,Khaki,Male,44
8285,Suzuki,Swift,19039.88,43638.29,229.9,6.1,Morocco,Aknoul,Orange,Female,45
8286,Aston Martin,V8 Vantage S,19374.03,18631.01,152.6,3.5,Czech Republic,Uničov,Yellow,Female,60
8287,Mercedes-Benz,C-Class,50869.46,44390.6,245.4,7.6,Portugal,Lavradio,Red,Male,32
8288,MINI,Clubman,98376.1,26489.93,198.5,10.3,China,Cangshi,Violet,Male,52
8289,Volkswagen,GTI,11302.97,12154.19,141.2,6.3,Sweden,Ytterby,Puce,Male,75
8290,Saab,9-2X,45161.04,16513.56,164.1,12.6,Latvia,Pāvilosta,Maroon,Male,34
8291,Ford,Tempo,17639.68,2296.9,162.7,6.1,Canada,Cookshire-Eaton,Teal,Female,44
8292,Mitsubishi,Outlander,42723.21,44888.64,238.5,14.9,Nigeria,Omu Aran,Orange,Female,21
8293,Jeep,Liberty,11549.86,21553.83,230.4,8.5,China,Huayuan,Maroon,Female,68
8294,Honda,CR-V,68888.38,30645.49,181.3,12.6,Indonesia,Ebak,Pink,Female,26
8295,Cadillac,Escalade,20419.96,34956.5,125.0,9.4,Poland,Strzelin,Maroon,Male,55
8296,Chrysler,LeBaron,91847.96,13829.56,181.9,8.9,Equatorial Guinea,Aconibe,Puce,Male,62
8297,Ford,Aerostar,87672.88,36853.34,202.5,13.3,Poland,Bielice,Teal,Male,34
8298,Chevrolet,Malibu,53964.51,26922.94,189.2,4.0,Russia,Palkino,Mauv,Male,33
8299,Chevrolet,Silverado,88074.83,37393.46,222.3,2.1,China,Qigzhi,Goldenrod,Female,75
8300,Chevrolet,G-Series 1500,66188.27,39904.27,232.1,7.3,Greece,Áno Kómi,Orange,Female,62
8301,Oldsmobile,Silhouette,18501.17,29055.1,149.3,14.0,Philippines,Sapadun,Khaki,Male,37
8302,Maserati,GranTurismo,43330.78,42998.5,186.0,2.2,China,Fanyang,Goldenrod,Male,71
8303,Lincoln,Navigator,36760.36,25358.9,180.2,8.2,Mexico,Emiliano Zapata,Blue,Male,73
8304,Ford,E-Series,40892.81,24046.06,189.6,13.6,China,Zhili,Indigo,Male,74
8305,Chevrolet,Aveo,83572.73,24962.3,165.2,3.7,Kazakhstan,Timiryazevo,Maroon,Male,50
8306,Volvo,240,47092.64,38213.9,242.5,2.9,France,Nanterre,Violet,Male,65
8307,Saab,09-Mar,91987.52,25848.14,149.3,10.2,Nigeria,Kusheriki,Aquamarine,Male,44
8308,Chevrolet,Monte Carlo,97868.26,14780.25,196.3,13.3,Moldova,Dnestrovsc,Crimson,Female,33
8309,Kia,Spectra5,63440.35,9108.95,150.5,7.7,Japan,Ujiie,Pink,Female,43
8310,Honda,Fit,32497.42,29386.83,145.0,5.5,China,Yuyue,Red,Female,46
8311,Ford,Econoline E250,26549.21,45240.23,133.9,9.7,Japan,Tokyo,Pink,Male,45
8312,Buick,Park Avenue,46498.63,16507.15,230.6,8.6,Comoros,Kangani,Maroon,Male,63
8313,Oldsmobile,Regency,42763.09,49141.26,210.6,4.7,Guatemala,Champerico,Khaki,Male,37
8314,Mercedes-Benz,300SD,64592.41,30427.17,163.0,3.2,Mexico,San Sebastian,Goldenrod,Male,43
8315,Honda,Odyssey,10324.96,23886.75,121.1,13.6,Palestinian Territory,Burqah,Mauv,Male,52
8316,Chevrolet,Silverado 2500,20976.64,9576.75,173.2,14.2,Brazil,Registro,Blue,Male,34
8317,Chevrolet,Express 2500,40837.71,36483.53,196.0,6.7,Peru,Choco,Blue,Male,64
8318,Bentley,Continental GTC,15886.56,43063.22,136.6,3.9,Sweden,Mariestad,Violet,Female,52
8319,Ford,Taurus,38790.4,48667.1,223.6,9.6,China,Jiufeng,Mauv,Female,51
8320,Mazda,B-Series Plus,96957.27,6411.17,158.0,8.7,China,Hanji,Maroon,Female,51
8321,Toyota,4Runner,47649.44,8395.18,144.3,11.8,Reunion,Saint-Denis,Blue,Male,47
8322,Chevrolet,Colorado,16385.72,29252.61,243.7,10.8,Nigeria,Kishi,Orange,Female,33
8323,GMC,Yukon XL 1500,57018.7,34022.56,161.7,5.1,Philippines,Lemery,Maroon,Male,64
8324,Volkswagen,Passat,15482.88,21536.3,158.2,11.1,China,Dazi,Khaki,Female,47
8325,Dodge,Neon,64290.47,32990.81,156.9,13.1,Russia,Pokrov,Maroon,Male,41
8326,Jeep,Liberty,26373.48,45448.03,225.6,5.6,China,Xialu,Maroon,Male,22
8327,Lexus,ES,46730.55,35596.85,132.8,2.1,China,Fanrong,Pink,Female,70
8328,GMC,Acadia,62479.88,48680.01,221.7,7.9,Germany,Hamburg Sankt Pauli,Orange,Female,46
8329,Lexus,LS,71861.49,3161.21,236.0,3.9,Myanmar,Twante,Fuscia,Male,49
8330,Dodge,Viper,97218.79,28580.53,217.3,2.5,Nigeria,Panyam,Blue,Female,67
8331,Ford,Escort,38955.97,42993.75,221.0,4.3,Peru,Tomay Kichwa,Red,Male,52
8332,Chevrolet,Lumina,52175.75,14129.62,144.1,11.0,Indonesia,Kayu Agung,Aquamarine,Female,51
8333,Mitsubishi,Mighty Max,50687.76,22362.36,131.0,13.6,Kazakhstan,Balqash,Aquamarine,Male,44
8334,Dodge,Dakota Club,83481.86,40685.53,186.4,8.9,Indonesia,Merapit,Puce,Female,64
8335,Chevrolet,Sportvan G20,59072.88,16525.9,210.6,12.9,Poland,Krzynowłoga Mała,Mauv,Male,54
8336,Mercury,Mystique,82313.82,33905.94,173.0,12.1,Indonesia,Plumbangan,Aquamarine,Female,28
8337,Suzuki,Sidekick,80779.27,40751.11,158.5,11.3,Indonesia,Banjar Buahan,Pink,Female,53
8338,Honda,Pilot,18094.08,18253.89,166.7,10.7,Philippines,Gutalac,Maroon,Female,46
8339,Buick,LeSabre,51255.08,7462.04,134.3,2.6,Poland,Gostyń,Aquamarine,Male,50
